Class_X_Percentage,Class_XII_Percentage,Study_Hours,Gender_Male,Caste_General,Caste_OBC,Caste_SC,Coaching_Yes,Medium_English
46.10459269054469,61.114815469111136,6.11784593054573,0,1,0,0,1,0
68.80197851005963,49.952796259689975,0.8329329288074825,1,0,1,1,1,0
49.851527753141355,55.316555451363655,3.9675642314779154,1,0,1,1,1,0
69.56753219153784,90.0,0.0,1,1,1,0,0,0
62.596746018418656,60.35382702701607,0.45949338761917513,1,1,0,1,1,1
69.56753219153784,90.0,0.0,1,1,1,0,0,0
73.71124703431693,40.75759739727059,0.0,1,1,1,1,0,1
82.94557863517788,78.95683810789956,5.869431969084418,0,1,0,0,0,1
44.61875464822146,65.66990717224871,1.121801345313282,0,0,0,0,0,1
73.65755194170121,54.852432693071336,7.998309360457656,0,0,0,0,1,1
55.81348053515802,67.33216131263502,3.1622732206674735,0,0,0,0,0,0
58.49357430878173,63.298153774750716,6.087900136467464,1,0,0,0,1,0
49.493365689338674,68.21357215450273,2.0350636924186336,1,0,0,1,0,1
57.43649254715697,67.24684725751887,0.0,1,0,0,0,1,1
65.82283989275425,62.88869761172306,3.859797834227493,1,1,0,0,1,1
40.0,63.12855734995452,0.4255042570256973,0,0,0,0,1,0
79.65648768921554,70.228354880355,0.8783353829418137,1,0,0,0,1,1
64.50536290347567,63.71462488561069,0.0,1,0,1,1,1,1
73.2206015999449,78.84272818510519,6.509113611025818,0,0,0,0,0,1
65.10233061019586,61.83591550305198,1.354854767167331,0,1,0,0,1,1
83.76170839215888,80.61511196726852,5.311641279693572,1,0,1,0,1,1
72.56988616645351,63.1710355889516,2.3621266410690733,1,1,0,0,1,0
65.21003841632759,51.8816376764984,1.8782802522926358,1,0,1,0,1,1
45.86719755342202,58.108121819104326,0.0,0,0,0,0,1,1
63.852635585331015,62.964196398976384,1.686524434807481,1,0,0,0,1,1
57.72862824175131,58.882309090947146,9.400339086827104,1,0,0,0,1,1
67.32049937357637,50.151020315500965,6.545063419335335,1,0,0,0,0,0
77.01213922163944,72.36843897092433,0.9693700358941273,1,1,0,0,1,0
66.46713686433323,80.98647170504717,8.681846822399054,0,0,0,0,0,1
59.36275447196026,66.70416222375488,0.0,1,0,0,0,0,1
74.68644990532889,64.62777763490159,4.938624823401838,1,1,0,0,0,1
67.24092481810416,64.72695460490068,4.458052394022078,1,0,0,0,1,1
76.17295831588127,78.74438093170818,1.7084094153531648,1,1,0,0,1,0
59.69742381627559,70.65509645631545,1.8730040529841632,0,0,0,0,1,0
71.8605145999844,53.96791634278317,1.5824301215668246,1,1,0,1,0,1
65.48521627944827,65.88406886291847,2.549325374368152,1,0,0,0,0,1
49.297752801095434,51.79977488779294,1.4794229462940298,1,0,0,0,1,0
71.50201177958661,67.69126941245108,2.097405263126279,0,1,0,0,0,1
73.22544912103189,60.168135377006266,1.7524493241453225,0,1,0,0,0,1
55.62174960084877,65.40591691203882,0.8258683668340563,0,0,1,0,1,1
62.80328112162488,61.5134786559214,0.0,1,0,0,1,1,1
83.8115706944059,69.96699223236521,3.453855858158123,1,0,0,0,0,1
85.75400798645438,57.52788320852177,0.0,1,0,0,0,1,1
57.01702755461547,62.850789697112646,8.788759106268246,0,1,1,0,0,1
83.76170839215888,80.61511196726852,5.311641279693572,1,0,1,0,1,1
63.61735698828815,74.24633682912769,1.6563431346437412,1,0,0,0,1,1
59.23096344337597,57.46582129653817,5.144871578531285,0,0,1,0,0,0
60.91924626978448,62.18672442881787,0.0,0,0,0,0,0,1
69.04050856814538,54.60094072874469,3.2422475731579654,0,1,0,0,1,0
59.37533224105732,81.95051040430752,1.0889513716700039,0,0,0,0,1,0
79.0934744018558,65.76851882958768,3.3882816751590656,1,1,0,0,0,1
70.76556963055766,63.79051851392218,3.4582486381410806,0,0,1,0,0,1
57.9565630945724,71.3472146856177,6.323475981521087,1,1,0,0,1,1
59.006249770462276,70.36652752527286,0.4430085971952158,0,1,0,0,0,1
57.21695274597687,83.38183676795124,3.2804606402156704,1,1,1,0,1,1
60.881230338775325,68.67365506816178,3.3125626955812466,1,1,0,0,1,0
72.87084603742451,87.90942572590744,0.7076567562422156,1,0,0,0,0,1
70.60784526368235,60.70594458874747,0.0,1,0,0,0,1,1
69.56753219153784,90.0,0.0,1,1,1,0,0,0
62.18899707114045,75.70150238316427,2.5423368699804874,0,1,1,0,1,1
66.30740577286092,77.36093175210438,2.062511518390039,0,1,1,0,1,0
80.4750520133006,72.93488720552213,2.1278821517912556,1,1,0,0,1,1
50.14439626963028,56.08807774584713,1.1786414779351828,0,0,0,0,1,0
79.41273289066116,75.9131012059427,0.0,0,0,0,0,1,1
57.07127167737656,47.39237240844182,7.7945343296136915,1,0,0,0,1,0
65.35263551971728,52.757017637106344,7.450882786262742,0,0,0,0,1,0
65.18433933065393,59.64036554885952,2.49991244751475,0,0,0,0,0,0
74.17861947054776,73.33528961608924,0.740756743230444,0,1,1,0,1,1
75.49009225836889,69.89187130147664,0.14920416037199802,0,1,0,0,1,1
58.070904047393455,64.01110346808858,4.897973882784452,1,1,0,0,1,1
66.70865438127942,55.645612979554045,1.8694081628815682,1,1,0,0,1,1
64.43054376278933,60.645136294301565,5.203748062932853,0,0,1,0,1,0
58.88482197008052,66.89581616598744,0.0,1,0,1,0,0,0
61.78614158347007,61.97530313511872,6.0059395210671696,0,1,0,0,0,1
64.83577103927247,48.1656180777905,3.669769869741918,1,1,0,0,1,1
58.23077999694041,69.94030186282738,0.0,1,0,0,0,0,1
67.07687687163111,66.15026079147417,0.0,1,0,0,0,0,0
54.73484700588939,72.47910256117534,5.088653510806616,1,0,0,0,0,1
57.27174785462428,58.26509375756132,0.13634497515247324,1,0,1,0,1,0
64.03940100275351,48.98034188102832,0.7715329808807008,1,1,1,1,1,0
64.27171087343127,62.75366850002976,3.3559782265807083,0,0,0,0,1,0
56.91701714644849,83.26009713546937,3.6956112290602885,0,0,1,0,1,1
65.77368307647619,59.357524013426115,7.886450520578215,0,0,0,0,1,1
72.3846657999541,81.83927691457868,2.503050898944995,0,0,0,0,1,0
83.65774511144755,58.118496548222765,0.0,1,0,0,0,1,1
47.75082167486967,82.3596380316525,2.46744931421237,0,1,1,0,0,0
79.46977884353733,81.12220628255425,0.0,0,0,0,0,0,1
73.12525822394198,61.37559058596868,4.246114278769356,0,0,0,0,0,1
56.67644426895771,78.92465300064329,1.92144884889339,1,0,1,0,0,1
74.84322398476584,64.6677000935554,7.464826887135498,0,0,1,0,1,1
48.30594718878629,77.21033695525352,1.551275106091766,1,0,0,0,0,1
59.9305682462887,76.90646274786342,6.730701900399396,0,1,1,0,0,0
65.99651365087641,64.35861653407008,0.0,0,1,1,0,1,1
64.45705133482188,74.85729995679863,4.896197780459818,1,0,0,0,1,0
41.980788352644154,58.902170956806174,1.4614863278624428,0,0,0,0,1,1
53.93665025993972,76.48765700372104,0.025269516553057425,1,0,1,0,1,1
73.1351721736967,70.97400069849859,1.5544046817132582,1,1,0,0,1,1
56.24381746615242,75.24062525811462,0.0,0,0,0,1,0,1
69.78979825746391,69.36559804157667,7.47653431728693,1,0,0,0,1,1
69.91919171506505,58.22284630247894,7.181702007152699,0,1,0,0,1,1
50.924883052821784,81.15375689469442,5.908088301605382,0,0,0,0,1,1
76.79297184063826,80.28468426412532,3.727424307408281,0,1,0,1,0,1
67.80991867735032,53.966333938261265,1.2801141558921816,1,0,0,0,1,0
86.89802933217672,58.94384460263136,4.154856417050971,1,0,0,0,1,0
71.3240773905552,58.77350638265548,2.498191183376388,0,0,0,1,0,1
73.81639756949451,77.62584103427182,3.378634397729714,1,0,1,0,1,0
57.69633368282864,59.425082149921664,0.14721559514969051,1,0,1,0,1,0
72.3846657999541,81.83927691457868,2.503050898944995,0,0,0,0,1,0
68.75698018345672,66.20031326718261,4.380573285634554,1,0,0,0,0,1
55.80575765766197,62.55843364709351,9.057089920359578,1,0,0,0,1,1
68.57787360348283,66.25224502647907,2.361609002775973,0,1,0,0,0,0
62.860111557744915,62.9188314272746,0.7374668268777871,1,0,0,0,1,0
71.20672097550678,58.07579020126144,0.7981479169492749,0,0,0,1,1,1
64.34249738927012,84.58347454220592,10.0,0,0,0,0,1,1
64.86502775262066,68.9922312260528,2.4931818553124296,0,0,1,0,1,1
75.57122226218915,49.236078430157505,0.9893219733255574,1,1,0,0,0,1
51.01432426180859,56.81801116577692,8.451746362136513,0,0,1,0,1,0
54.32379570617405,50.78189333258156,2.898515532586419,1,1,0,0,0,1
62.80899471191135,51.43418195376595,0.07486636396277557,0,1,0,0,0,0
68.47581705361671,73.08057798281145,0.1690248008812807,1,0,0,0,1,1
60.65503772567685,46.96860323744055,8.679591771774213,0,1,0,0,0,1
65.05113456642461,74.16327674702481,0.0,1,1,0,0,0,1
69.89374561227918,68.24359281721603,0.0,1,1,0,0,1,1
57.01702755461547,62.850789697112646,8.788759106268246,0,1,1,0,0,1
63.16016663647321,75.85982116175032,0.04407128641626068,1,1,0,0,1,1
80.0339830176715,72.25095786847997,3.2486956130566815,0,0,0,0,1,1
70.7707212718054,55.016145608117085,3.6635824620209254,1,1,0,0,1,0
71.42722759867544,64.45105999383713,2.840819254443013,0,1,0,1,0,1
81.65474444462576,74.50307591973575,0.0,1,0,1,0,1,1
67.7996862631982,73.83109777147159,1.345765772841196,0,1,0,0,0,1
71.50201177958661,67.69126941245108,2.097405263126279,0,1,0,0,0,1
65.35263551971728,52.757017637106344,7.450882786262742,0,0,0,0,1,0
62.40408648636395,64.20358608754285,1.0651589096893792,0,1,1,0,1,1
58.730329422122324,66.23204806784486,3.370642701559726,1,1,1,0,0,0
62.658466252766644,71.9822331361359,3.8418652430776765,1,1,1,0,1,0
62.63181393259991,67.78994162223802,0.0,1,0,0,0,1,0
51.01432426180859,56.81801116577692,8.451746362136513,0,0,1,0,1,0
64.65011509503039,86.70942717497816,1.8215264508157665,0,0,0,0,1,1
78.53872374165412,55.28385961489349,8.94993030305116,1,1,0,0,1,1
63.2305277250595,53.94295331514064,0.0,0,0,1,1,1,0
54.189434595917376,67.1319662823769,7.289591401810336,0,1,0,0,1,1
51.797667929793576,85.13387247526624,3.3535932353366036,0,0,0,0,1,1
70.1503526720866,57.98008312193245,0.0,1,1,0,0,0,1
47.75082167486967,82.3596380316525,2.46744931421237,0,1,1,0,0,0
69.71415556386404,62.49953485401048,3.7830920115604023,1,0,0,0,0,0
67.54420843301213,56.73119645960139,1.0700051125294143,0,0,0,1,1,1
70.07274031107298,65.06422269810938,3.9484830607218395,0,0,1,0,1,0
84.6472513291639,63.615440160162265,8.71190646214229,0,0,1,1,1,1
61.3903383418092,70.86693801475275,2.3738192409669976,1,0,0,0,0,1
73.2940558118349,69.66429982433526,1.5149518420890682,0,0,0,0,0,1
82.95877673095522,47.51468026761819,2.5877626594612284,1,1,0,0,1,0
58.75181422304321,65.70052163113182,0.8578632683532419,1,0,0,0,0,0
57.07479261567299,61.208722590125134,1.5879404185666148,1,1,0,0,1,1
61.73976467832159,73.8404539636105,5.71916920999983,1,1,0,0,1,1
50.364850518678814,64.19283419891417,2.469799195176,0,1,0,0,1,0
56.83064329012764,62.045196819708394,0.0,1,1,0,0,0,1
47.9741639576216,61.96820217165724,3.5773968124363105,0,0,1,1,1,0
57.43649254715697,67.24684725751887,0.0,1,0,0,0,1,1
54.32379570617405,50.78189333258156,2.898515532586419,1,1,0,0,0,1
57.69633368282864,59.425082149921664,0.14721559514969051,1,0,1,0,1,0
58.88482197008052,66.89581616598744,0.0,1,0,1,0,0,0
90.0,68.38483843461691,8.363756533825066,1,0,0,0,1,0
56.10485570374476,72.58928589786765,2.644695761869393,0,1,0,0,1,1
73.35692112065142,64.72485094949364,2.5096671049656454,0,1,0,0,1,1
52.791563500289776,80.73986763290031,0.0,1,0,0,1,1,0
57.36740843457483,61.27793223928947,0.0,1,1,0,0,0,1
71.5655360863383,61.75168616491378,0.9668747149126085,1,1,0,0,1,1
74.84322398476584,64.6677000935554,7.464826887135498,0,0,1,0,1,1
74.240270192069,70.13907849658915,3.8017362255283587,0,0,0,0,1,1
70.04987278980457,59.18319086051356,4.383747022903066,1,0,0,0,1,1
59.98242956415463,69.3004164719107,6.032300524384318,1,0,0,0,1,1
75.53152853332904,57.48030668261181,1.7330302104063167,1,0,0,0,0,1
72.70865193886966,76.64739354457171,5.563842076003977,0,0,1,0,1,1
53.70948228782771,64.75804393609084,2.469719789613414,1,1,1,0,1,1
60.123937759275066,74.13584626233249,0.0,0,0,0,1,1,0
62.80899471191135,51.43418195376595,0.07486636396277557,0,1,0,0,0,0
52.48460575809556,55.942676991373816,4.491280661955276,1,0,1,0,1,1
62.2727643025233,69.28307097207649,0.01305170216729934,0,1,0,0,1,1
75.53152853332904,57.48030668261181,1.7330302104063167,1,0,0,0,0,1
68.75698018345672,66.20031326718261,4.380573285634554,1,0,0,0,0,1
67.23884024279131,76.48445709196756,0.0,0,0,0,0,0,1
60.881230338775325,68.67365506816178,3.3125626955812466,1,1,0,0,1,0
59.36275447196026,66.70416222375488,0.0,1,0,0,0,0,1
71.81500697372624,57.03974143196511,0.9403773730153491,0,1,0,1,1,1
69.56753219153784,90.0,0.0,1,1,1,0,0,0
64.87753227153085,80.30750832343698,0.690339061669893,1,0,1,1,1,1
52.04921227936384,54.32467085745728,0.0,0,1,0,0,1,1
60.12874616235304,60.46771950672725,1.5417934025458555,1,1,0,0,0,1
50.92536225623445,74.34319911239274,3.9646059489777343,0,0,1,0,1,1
49.84808937801448,63.65982833327082,0.834790556421233,1,0,0,0,1,0
57.69633368282864,59.425082149921664,0.14721559514969051,1,0,1,0,1,0
49.851527753141355,55.316555451363655,3.9675642314779154,1,0,1,1,1,0
60.280681342105666,63.14712341122292,1.3707998237045382,0,1,0,0,1,1
57.408673384463015,72.42095372009307,3.7254291628502703,0,1,0,0,0,1
73.72320636720679,58.309272613400836,2.878132832312051,1,0,0,0,1,1
80.86016816145352,72.0810867668859,3.4958450526583853,1,1,0,1,1,1
69.56753219153784,90.0,0.0,1,1,1,0,0,0
63.419921014210104,58.56450167682539,0.18114317315227524,0,1,1,0,1,1
63.74213079900352,77.81016361735112,1.762146263499167,0,0,0,0,1,1
73.40643548988724,71.55900776529761,0.32074322589009174,0,0,1,0,0,0
70.17659020469122,55.72646865809426,0.7146476178812797,1,0,0,1,1,1
69.43819428146229,57.949881442415915,2.0936498361081863,1,1,0,0,0,1
68.22718560338089,50.21088431225871,0.16302335808902946,1,0,0,0,1,0
81.96456368290038,55.25470695329358,0.6509818587124307,0,1,0,1,1,1
57.07127167737656,47.39237240844182,7.7945343296136915,1,0,0,0,1,0
72.11614878088889,78.28194141849058,3.5288321020161186,1,1,1,0,0,1
62.69065469791322,76.87386051564751,3.400625815194352,1,0,1,0,0,1
61.89733243406543,61.94775295645333,0.0,1,0,0,1,1,1
53.894241545341714,77.17158520825497,0.0,1,1,0,0,0,1
60.280681342105666,63.14712341122292,1.3707998237045382,0,1,0,0,1,1
65.82283989275425,62.88869761172306,3.859797834227493,1,1,0,0,1,1
58.483996523941826,90.0,5.152913320876253,0,0,1,0,1,0
69.89374561227918,68.24359281721603,0.0,1,1,0,0,1,1
59.56575228866235,58.921780129055676,4.6357099653370515,0,0,0,1,0,0
60.5381656678522,64.81291243554102,0.05495244171870217,0,0,0,0,1,1
80.79572145730712,54.096009225571535,2.1267239137067566,1,0,1,0,1,1
74.59270826085206,48.86438602123259,0.0,1,1,0,0,1,1
44.2660976759185,61.33175588185313,2.7360797842082913,0,0,1,0,1,0
52.55345296688583,81.2467845846956,7.5534611425153955,1,0,0,0,0,1
41.980788352644154,58.902170956806174,1.4614863278624428,0,0,0,0,1,1
65.45571839903813,64.11717951648745,2.89361441232451,1,0,0,1,1,1
76.59329803364248,60.25096343377476,0.2067041648051835,1,0,0,0,1,1
65.60230209941027,73.70067730688754,0.0848387999510467,1,0,0,1,1,0
62.182153911394934,65.18849622944848,5.797492821355284,1,0,0,1,1,1
54.62753845673544,85.61503576636396,2.8626334208575024,0,1,0,0,1,1
64.67305251905907,76.73473857485325,1.1821751808038763,0,1,1,0,1,1
61.73976467832159,73.8404539636105,5.71916920999983,1,1,0,0,1,1
50.69858622039367,55.960923585352106,0.7992254247694546,0,1,0,0,0,1
56.69049883588963,79.77530081055262,4.5290375940949215,0,0,0,0,1,1
67.22133771633713,67.67126651011483,0.0,1,1,0,0,1,1
66.50393786476208,67.99292580406492,6.21808633351775,1,1,0,0,0,1
68.4175597577716,78.01741289398798,3.024262853991651,0,0,0,0,1,1
65.60230209941027,73.70067730688754,0.0848387999510467,1,0,0,1,1,0
67.7996862631982,73.83109777147159,1.345765772841196,0,1,0,0,0,1
80.93186626639395,83.73297776217544,3.1862123622919505,1,1,1,1,1,1
68.52055396514297,77.61921500713991,5.234249798282683,0,0,0,1,1,1
62.80328112162488,61.5134786559214,0.0,1,0,0,1,1,1
74.240270192069,70.13907849658915,3.8017362255283587,0,0,0,0,1,1
65.60230209941027,73.70067730688754,0.0848387999510467,1,0,0,1,1,0
63.61735698828815,74.24633682912769,1.6563431346437412,1,0,0,0,1,1
81.69021525289392,79.12220555415429,1.7679586884162162,0,1,0,0,1,1
65.81874139386322,86.45149127773388,1.7990807340856616,1,1,0,0,1,1
60.91924626978448,62.18672442881787,0.0,0,0,0,0,0,1
79.20504247989855,75.00582318042979,10.0,0,1,0,0,1,1
82.97686526849525,64.7347874075094,0.0,1,0,1,0,1,0
69.72597482413043,48.83689391563412,1.6460846621775023,0,0,1,0,0,1
60.280681342105666,63.14712341122292,1.3707998237045382,0,1,0,0,1,1
57.408673384463015,72.42095372009307,3.7254291628502703,0,1,0,0,0,1
65.05243699718183,76.85704154662997,0.9251206433354309,1,0,0,0,1,1
65.73317967188405,69.23599065593461,0.6907093332625229,1,0,0,0,1,1
59.965243458838,68.2876241030348,4.6089671521535625,1,1,1,0,1,0
58.23077999694041,69.94030186282738,0.0,1,0,0,0,0,1
69.89374561227918,68.24359281721603,0.0,1,1,0,0,1,1
57.21695274597687,83.38183676795124,3.2804606402156704,1,1,1,0,1,1
44.2660976759185,61.33175588185313,2.7360797842082913,0,0,1,0,1,0
81.96456368290038,55.25470695329358,0.6509818587124307,0,1,0,1,1,1
57.51513463443446,74.27840128081237,1.821586561052119,1,1,0,0,1,1
60.25054688839043,65.34083468259226,2.6807443191120033,1,0,0,0,1,0
67.3421473253652,68.61503525206102,3.362167426629828,1,1,0,0,1,0
47.96617560644845,69.90974951638252,0.784065701955921,1,0,0,0,0,1
75.83051243175277,66.22297503032284,0.0,1,1,0,0,1,1
69.82472415243186,49.29499396376823,3.9570463468773323,1,0,0,0,0,1
79.02794310936099,71.38730222029184,4.113823062101772,0,1,0,0,0,1
49.05572341205633,54.53089017318061,2.009059340996407,1,0,0,0,1,1
64.65011509503039,86.70942717497816,1.8215264508157665,0,0,0,0,1,1
73.49602097021025,73.38490774451643,1.0622883853308078,1,1,1,0,1,1
61.14686403138239,61.90883535797499,10.0,1,1,0,0,1,0
80.50500492814076,53.56273792679338,0.0,1,0,0,0,0,0
75.44160877069072,59.07535740847106,2.8811725369196175,1,1,0,0,0,1
79.96044311489183,62.47646497873713,0.0,1,0,0,0,1,1
66.53725105945527,70.52489954417148,5.763609156927313,0,0,1,0,0,1
69.25457561784965,51.203818352110694,3.2697813505720656,1,0,0,0,1,1
51.40143859020081,49.291238479315005,1.5692578595078435,1,1,1,0,1,1
67.70456825779839,53.58310885866495,0.98470269431765,1,0,1,0,1,0
51.48315394383666,71.77875319530908,0.0,0,1,0,0,1,1
66.84633858532304,66.25576453471542,1.055334280754554,1,1,0,1,0,0
47.212797510957216,68.23079273116029,5.237301265142715,0,0,0,0,0,1
68.57787360348283,66.25224502647907,2.361609002775973,0,1,0,0,0,0
50.98148937207719,53.569950872695166,1.5723118626649173,1,1,0,0,1,0
69.73237624573545,55.175126064616904,1.187647262615723,0,0,0,0,0,0
52.85811387212268,45.24533433646128,1.8464061708121031,0,0,1,0,0,1
67.13979910734221,56.494795457907,0.0,0,0,0,0,1,1
57.81555778747564,51.33121301584579,2.771324743492526,1,0,0,0,1,1
72.07751935455475,65.43602446372454,10.0,0,0,0,0,0,0
63.556395880760576,76.39878561129045,2.4709465878014054,1,1,1,0,1,1
64.03940100275351,48.98034188102832,0.7715329808807008,1,1,1,1,1,0
64.17848821607431,59.04338705956508,4.274416171967524,0,1,1,0,1,1
83.8115706944059,69.96699223236521,3.453855858158123,1,0,0,0,0,1
65.05243699718183,76.85704154662997,0.9251206433354309,1,0,0,0,1,1
67.32049937357637,50.151020315500965,6.545063419335335,1,0,0,0,0,0
66.9652116970147,70.21122428379338,0.0,1,0,0,0,0,1
67.70456825779839,53.58310885866495,0.98470269431765,1,0,1,0,1,0
52.63049289121918,54.037249131047986,0.0,0,0,1,1,0,1
51.79543386915723,50.59949117405706,0.0,0,0,1,0,1,1
82.95877673095522,47.51468026761819,2.5877626594612284,1,1,0,0,1,0
67.11017467202619,76.07080669286972,1.335121918212161,0,0,0,0,0,0
75.65480375065351,55.12820472848816,1.251254848712271,1,1,0,0,0,1
81.87141635072564,49.74343685429905,2.3560805957811084,0,1,0,1,1,1
80.6552402923434,76.00959634998571,5.829620312197143,0,1,1,0,0,1
59.97945775647389,49.970296716048466,0.7566022329607716,1,1,0,0,0,1
52.04921227936384,54.32467085745728,0.0,0,1,0,0,1,1
65.865897874729,63.99845923520047,1.631619913489664,0,1,0,0,0,1
61.78614158347007,61.97530313511872,6.0059395210671696,0,1,0,0,0,1
57.01702755461547,62.850789697112646,8.788759106268246,0,1,1,0,0,1
61.64215300709871,65.24219456672758,0.0,1,1,1,0,1,1
64.25566570899954,60.706977754827406,1.0916766835337168,0,1,0,0,0,1
73.77362290575671,70.16178287114958,0.7973051553984876,1,1,1,0,1,1
52.48460575809556,55.942676991373816,4.491280661955276,1,0,1,0,1,1
49.84808937801448,63.65982833327082,0.834790556421233,1,0,0,0,1,0
54.29915233673847,61.30389663956366,10.0,0,0,0,0,1,0
67.50492850345877,55.08607650543692,0.9212994973215256,1,1,0,0,1,1
68.32314011979592,58.564817696198574,7.222708786364086,1,1,0,0,1,0
65.26885838994531,69.31922544673941,6.1169433023913875,1,1,0,0,1,1
68.07299520876609,62.09725455811349,0.5014884332188054,0,0,0,1,1,1
71.54365656354058,62.081887310844564,3.572259519557244,0,0,0,0,0,1
40.0,70.38755992446369,4.040567184398952,1,0,0,0,1,1
64.03940100275351,48.98034188102832,0.7715329808807008,1,1,1,1,1,0
66.84633858532304,66.25576453471542,1.055334280754554,1,1,0,1,0,0
67.32049937357637,50.151020315500965,6.545063419335335,1,0,0,0,0,0
78.45420046154977,58.31855914461006,2.102083017354655,0,0,0,0,0,1
81.76437312275284,52.45710576830751,2.1462277964992795,1,1,0,1,0,0
90.0,74.64851633097457,0.0,0,0,0,0,0,1
63.61735698828815,74.24633682912769,1.6563431346437412,1,0,0,0,1,1
63.32881919683146,62.41203937332898,2.9241926889566106,0,0,0,0,1,1
71.10370265433465,57.44254840507155,5.059729938058082,0,0,0,0,0,1
75.32465260551147,68.74056569847572,3.3530607138819066,0,0,0,0,1,1
76.26565029547757,68.25796316582166,0.0,0,0,0,0,0,1
55.14273953664457,67.40753179488568,1.355028037280114,0,1,0,1,1,1
67.08863595004756,52.74234336997659,1.6800176462668697,0,1,0,0,1,1
71.5655360863383,61.75168616491378,0.9668747149126085,1,1,0,0,1,1
60.305256140650485,75.49552715319335,4.39522006187791,0,1,0,0,1,1
65.45571839903813,64.11717951648745,2.89361441232451,1,0,0,1,1,1
65.05113456642461,74.16327674702481,0.0,1,1,0,0,0,1
66.98084760767856,54.93457434720359,0.0,1,0,0,0,0,1
50.14439626963028,56.08807774584713,1.1786414779351828,0,0,0,0,1,0
70.1378595091221,58.37099082449052,1.630152229211209,1,1,0,1,1,0
49.493365689338674,68.21357215450273,2.0350636924186336,1,0,0,1,0,1
65.46980593764742,72.18953310665067,3.5432555843199314,0,0,0,0,1,1
68.46448209496975,43.466098863962856,0.5626547762644796,0,0,0,0,1,1
71.11676288840867,67.60673765823907,2.99466770512932,0,1,0,1,0,1
72.51933032686775,75.50654396007612,2.6872510405898247,1,1,0,0,1,1
61.573124059196516,61.082418509561776,0.03536328605847405,0,0,0,0,1,1
66.94089992898307,60.27909422302872,1.661818621856801,1,0,0,0,1,0
63.74213079900352,77.81016361735112,1.762146263499167,0,0,0,0,1,1
