Class_X_Percentage,Class_XII_Percentage,Study_Hours,Gender_Male,Caste_General,Caste_OBC,Caste_SC,Coaching_Yes,Medium_English
75.64280019095463,75.4381147197911,6.396082770476616,0,0,1,0,0,0
68.08091930118755,74.70737186315021,3.7451414751935657,0,0,1,0,1,0
66.60278157819224,81.7792587133927,1.9907154267266771,1,0,0,0,0,0
63.02122107411152,81.73181351269959,3.3656930802749767,1,0,1,0,0,0
90.79212815507393,83.95193220027733,1.213089629672732,0,1,0,0,0,1
68.99361310081196,81.13517972730416,2.229749072066296,1,0,1,0,0,0
61.40143859020081,59.291238479315005,3.5692578595078435,1,1,1,0,0,0
74.86502775262066,78.9922312260528,4.49318185531243,0,0,1,0,0,1
72.2727643025233,79.28307097207649,2.0130517021672993,0,1,0,0,0,0
74.83577103927247,58.1656180777905,5.669769869741918,1,1,0,0,0,1
75.91760776535503,90.00759790634311,2.2944615909274826,1,0,1,0,0,0
78.7721187506452,72.13995778119889,4.453870900393438,0,0,1,0,1,0
59.74474829075261,78.77100393902187,3.571801009259197,1,1,0,1,1,0
69.46350694652818,87.89752754082745,9.179466190871215,0,1,1,0,1,0
71.48486515958692,69.70947322653706,0.4765920148124376,1,1,0,1,1,1
65.33023856870787,68.73282775410036,0.7656960851424648,1,0,0,0,0,0
71.15444455770175,69.6729916033809,6.67341699821756,0,0,0,0,0,0
65.44459559399574,71.27166847908234,2.577114823280905,1,0,0,0,0,0
57.41260513576886,72.2318670011108,3.4047323811067827,1,0,0,0,0,0
84.82690983945514,64.32197078420808,3.4345155613306053,1,0,0,1,1,1
96.33033374656269,67.14010539492051,4.858089207008142,0,0,0,0,0,0
82.55391225825755,73.78252491616716,2.695456250882704,1,0,0,0,1,1
70.47693680750923,86.24112719986013,5.8590888081190124,0,1,1,0,0,1
75.05113456642461,84.16327674702481,0.6600899744744543,1,1,0,0,1,0
57.868654709091224,61.52873710470303,6.583782918048316,1,0,1,0,0,1
91.87141635072564,59.74343685429905,4.356080595781108,0,1,0,1,0,0
61.71813951101569,77.24451818559972,7.856158454652206,1,1,0,0,0,0
89.41273289066116,85.9131012059427,0.8996811193466399,0,0,0,0,0,0
80.83928185325964,66.90396480078354,4.001672791164227,0,0,0,0,0,1
74.60444846143345,71.80946064333382,2.3344833584856204,0,1,1,0,0,1
93.65774511144755,68.11849654822277,1.794326050673123,1,0,0,0,1,0
50.0,84.9626681944714,4.1259481659634245,1,0,0,0,0,1
85.44160877069072,69.07535740847106,4.8811725369196175,1,1,0,0,0,0
75.29756139495746,75.21311648671943,0.2599150672442054,0,1,1,0,0,0
69.965243458838,78.2876241030348,6.6089671521535625,1,1,1,0,1,0
72.59674601841866,70.35382702701607,2.459493387619175,1,1,0,1,0,1
68.4737602069761,76.94736194718774,6.374494529746754,1,0,0,1,0,1
69.81729781726352,95.7674798356084,1.6391660766509957,0,0,0,0,0,0
72.74223699513465,69.26299996061421,2.5282137881292934,0,1,1,0,0,0
69.46350694652818,87.89752754082745,9.179466190871215,0,1,1,0,0,0
85.0629280921444,63.30083164289712,4.264674996661883,1,0,0,0,0,0
62.19570647503717,81.72573701202731,4.074013666496652,0,1,1,0,0,0
68.62260015748684,84.69457200526736,8.710847097465521,1,0,0,0,1,1
69.00607354555977,70.12088591854297,3.431420321759153,0,0,0,0,0,0
67.44617067646678,80.01094169939846,2.0481170641626942,1,0,1,0,0,0
74.44452301103381,82.34877786049817,3.923483228164233,0,1,0,0,0,0
88.55637858804951,67.00807993349747,7.132748369833557,0,0,0,1,1,1
72.79035826170336,68.58518404777048,4.460105133376306,1,1,1,0,0,1
89.65648768921554,80.228354880355,2.8783353829418137,1,0,0,0,1,0
82.47293605123262,73.25040243304592,2.76994802375892,0,0,0,1,0,1
56.10459269054469,71.11481546911114,8.11784593054573,0,1,0,0,0,0
81.5854427267283,64.09033569784802,4.744871127670032,1,1,0,0,0,0
74.17848821607431,69.04338705956508,6.274416171967524,0,1,1,0,1,0
69.81729781726352,95.7674798356084,1.6391660766509957,0,0,0,0,0,0
84.7255444962673,76.94607455237242,3.7627320247074785,1,1,1,0,1,0
76.98084760767856,64.9345743472036,0.933175628177308,1,0,0,0,1,1
62.48460575809556,65.94267699137382,6.491280661955276,1,0,1,0,0,1
65.14273953664457,77.40753179488568,3.355028037280114,0,1,0,1,0,1
78.4175597577716,88.01741289398798,5.024262853991651,0,0,0,0,0,0
69.07606075761132,81.96387447456715,3.84482278238679,0,0,0,1,0,0
87.66911149186623,91.72572386837705,1.6697642080485993,1,1,0,1,1,1
71.48486515958692,69.70947322653706,0.4765920148124376,1,1,0,1,1,0
80.07274031107298,75.06422269810938,5.9484830607218395,0,0,1,0,0,0
53.01194043379918,73.94051645695865,7.787457198237958,0,0,1,1,0,0
58.72457562116837,93.84586305934609,6.222416564740042,0,0,1,0,1,1
82.87084603742451,97.90942572590744,2.7076567562422156,1,0,0,0,0,0
78.42725346377703,53.64325786021304,3.159195711125319,0,1,0,0,1,0
86.58595579007404,61.10427533236404,8.593547961449373,0,0,0,0,0,1
65.81348053515802,77.33216131263502,5.1622732206674735,0,0,0,0,0,0
77.71578837195374,73.3986720443336,4.760698005489543,1,0,0,0,0,0
77.07687687163111,76.15026079147417,1.6014271810633605,1,0,0,0,0,0
80.70598668593159,65.4056076327652,4.212371045805408,1,0,0,0,0,0
85.80780725554622,60.4244850053507,4.651108437206229,1,1,0,1,0,1
89.41273289066116,85.9131012059427,0.8996811193466399,0,0,0,0,0,0
89.79944138890026,100.0,0.7587811922243565,0,0,0,0,1,0
80.1378595091221,68.37099082449052,3.630152229211209,1,1,0,1,1,1
85.0629280921444,63.30083164289712,4.264674996661883,1,0,0,0,0,1
97.70692857804396,75.61679849847971,1.7188245735294905,0,0,1,0,0,1
84.75545127122359,71.29385667913894,4.1010706207730685,1,0,0,0,0,0
57.41260513576886,72.2318670011108,3.4047323811067827,1,0,0,0,0,0
74.96397460909432,84.53125045376086,3.642974137512888,0,0,0,0,0,1
75.13929291912946,76.68460976269614,2.6698177567638703,0,1,0,0,0,1
79.13434903223701,70.17256477817968,5.606408040623067,1,1,0,1,0,0
80.47097381170038,85.85895565831578,1.9950060258668272,1,1,0,0,0,0
82.5138712337179,93.54092566334188,5.782894265521481,1,1,1,0,0,0
75.71566237219392,64.27860988014393,5.948058620319752,0,1,0,0,0,1
63.490064225776976,75.380034781682,4.392307219406745,0,0,0,0,1,0
82.12998430172388,86.87679388461564,5.181277266206931,1,0,1,0,0,0
95.75400798645438,67.52788320852177,1.3132636183739117,1,0,0,0,0,0
75.58208718446,77.23914134064661,4.674663033726565,1,1,0,0,0,1
78.4175597577716,88.01741289398798,5.024262853991651,0,0,0,0,0,1
67.81555778747564,61.33121301584579,4.771324743492526,1,0,0,0,1,0
79.47708560017315,77.23238914129159,5.417555140736796,0,0,0,0,0,1
69.35921369263272,75.97983153470895,3.6659112065885378,1,0,1,0,1,1
64.18936672400102,83.71297297457244,2.496760758530963,1,1,0,0,0,0
75.47398671316414,59.05296932733204,0.906418219701968,1,0,0,0,0,0
69.77139972846732,89.10932379746271,4.844425165645119,1,0,0,0,1,0
76.83342005738352,85.39904687396077,4.825473164847943,0,0,0,0,0,1
87.06508966508358,80.6091944794124,2.098421997401503,0,1,1,0,0,0
77.7902152577034,69.57326200265979,3.181313852876708,1,1,0,0,0,1
70.6744181218038,66.96821049319655,3.7749950538336376,1,1,1,0,0,1
58.72457562116837,93.84586305934609,6.222416564740042,0,0,1,0,1,0
68.1997527842151,68.61038252310497,4.08424054535106,1,1,1,0,0,1
57.9741639576216,71.96820217165724,5.5773968124363105,0,0,1,1,0,0
65.62174960084877,75.40591691203882,2.8258683668340563,0,0,1,0,0,0
69.69742381627559,80.65509645631545,3.873004052984163,0,0,0,0,0,1
86.63163752154959,64.07687235327421,8.680554306924897,1,0,1,0,0,1
86.69295590445672,73.90390196074169,2.0385959872767256,0,0,1,0,0,0
81.33919022318011,91.39116805444068,1.2996004527461569,0,1,0,0,0,1
69.44522880839746,92.75310892609512,1.848274154124174,1,0,0,0,1,1
85.1437006501813,92.10613372581923,7.832632560332037,1,0,0,0,0,0
58.30594718878629,87.21033695525352,3.551275106091766,1,0,0,0,0,1
92.52270443423625,90.21316051922452,1.908543941256523,0,1,0,0,1,0
74.00824136220618,71.56807724502589,4.72856730259813,1,0,0,0,0,0
86.17295831588127,88.74438093170818,3.708409415353165,1,1,0,0,0,0
61.555494889657226,82.08214423256557,2.2137876561805507,0,0,0,0,0,1
73.1601666364732,85.85982116175032,2.0440712864162607,1,1,0,0,0,1
84.26177547531641,82.78361076166638,4.943839861990931,0,0,0,0,0,0
74.65288230294756,99.03415585238275,1.6523871267120982,1,0,0,0,1,0
76.50393786476208,77.99292580406492,8.21808633351775,1,1,0,0,0,1
69.9305682462887,86.90646274786342,8.730701900399396,0,1,1,0,0,0
97.70692857804396,75.61679849847971,1.7188245735294905,0,0,1,0,1,1
86.79440120721287,71.34678448687892,4.969826786948607,0,0,1,0,0,1
63.037933759193294,57.60286221221901,12.0,0,0,0,0,0,0
76.1422764866204,78.31980330569014,4.887910970964553,0,0,1,0,0,1
78.0780176889206,80.13105798176083,10.050753114867598,0,0,1,1,1,0
90.38036566465968,79.77040827223121,4.254719253575159,1,0,0,0,0,1
74.29834288541353,78.19174510419181,8.286731652793879,1,0,1,0,0,1
75.10233061019586,71.83591550305198,3.354854767167331,0,1,0,0,0,1
75.26885838994531,79.31922544673941,8.116943302391388,1,1,0,0,0,0
73.69856945632316,73.13028697014553,10.039133238515673,0,1,0,0,0,1
71.78614158347007,71.97530313511872,8.00593952106717,0,1,0,0,0,0
70.98779528114164,73.4147042697303,2.097696672346017,1,0,0,0,1,0
90.23124077269657,90.42109952567876,3.0482281193986447,0,0,0,0,0,0
67.26210800896428,76.22670315994796,6.482967867710917,0,0,0,0,0,0
79.12780926936499,99.39752406339272,5.11488248284375,1,1,0,0,1,0
89.41568620657901,70.42903743413729,3.70689160739264,1,1,0,0,1,1
70.36582307187538,88.17394065634326,5.767056124472712,1,0,1,0,0,1
66.71004989077927,68.31909546356951,5.157018880554896,1,0,0,0,0,0
69.60240319690638,78.6728731340134,7.358970886570067,0,1,0,0,0,1
84.38283805975998,94.01190685753008,11.430450084807651,1,0,0,0,1,0
70.79354677234642,50.0,3.3817445579450136,0,0,0,0,1,1
81.45375949585147,64.55190805978967,3.5377986845321043,1,0,0,0,0,1
79.91919171506505,68.22284630247894,9.1817020071527,0,1,0,0,1,0
74.25566570899954,70.7069777548274,3.091676683533717,0,1,0,0,0,1
81.51391251305797,83.94924376944441,4.902582283125197,1,0,0,0,0,0
71.3903383418092,80.86693801475275,4.373819240966998,1,0,0,0,0,0
78.28751109659684,77.38789159026514,5.348708892440396,0,1,1,0,1,1
86.67782061659807,66.2201741324344,2.240958784491463,0,0,1,0,0,0
59.05572341205633,64.53089017318061,4.009059340996407,1,0,0,0,1,0
66.50155630535208,71.32972160916678,1.3189557227614783,0,1,0,0,1,0
80.9065483069231,70.26160652929084,7.278749244887473,0,0,0,1,1,1
67.80155791605291,83.83659937486672,2.7973342622714275,1,0,0,0,0,0
54.2660976759185,71.33175588185313,4.736079784208291,0,0,1,0,0,0
68.00274492007415,72.90976742713974,4.768705022437953,0,1,0,0,0,1
70.22342553234883,50.0,4.516352566369003,0,0,0,0,0,1
72.97807347566106,79.74698232879953,4.213582371536393,1,1,0,0,0,0
69.98242956415463,79.3004164719107,8.032300524384318,1,0,0,0,1,0
84.68644990532889,74.62777763490159,6.938624823401838,1,1,0,0,0,0
73.55639588076058,86.39878561129045,4.470946587801405,1,1,1,0,0,0
71.57312405919652,71.08241850956178,2.035363286058474,0,0,0,0,0,0
78.9913611435207,83.47421677150422,4.886428951489838,1,0,1,0,0,1
69.97945775647389,59.970296716048466,2.7566022329607716,1,1,0,0,0,1
78.7721187506452,72.13995778119889,4.453870900393438,0,0,1,0,0,1
73.85263558533102,72.96419639897638,3.686524434807481,1,0,0,0,1,0
68.87211309515614,88.04340242878152,7.250793960511897,1,0,1,0,0,1
73.61735698828815,84.24633682912769,3.656343134643741,1,0,0,0,1,0
70.28068134210567,73.14712341122292,3.3707998237045382,0,1,0,0,1,1
84.38283805975998,94.01190685753008,11.430450084807651,1,0,0,0,0,1
80.17659020469122,65.72646865809426,2.7146476178812797,1,0,0,1,1,0
83.40643548988724,81.55900776529761,2.3207432258900917,0,0,1,0,0,1
59.76813095216225,65.80615408413577,7.686736082304449,0,0,1,1,1,0
90.6552402923434,86.00959634998571,7.829620312197143,0,1,1,0,0,1
83.30335816544246,66.7240977935128,4.840581893251871,1,1,0,0,1,0
78.01547342333612,78.64961002466225,3.998264555893746,1,0,1,0,1,0
76.06430227691897,74.77131937701118,9.63132776941424,0,0,0,1,1,1
76.86609123156359,68.79152401748884,7.690627637406171,1,0,1,0,1,0
71.57285483473231,95.88374704780728,3.038004932154868,1,0,0,0,0,1
62.542612212880115,78.19781934142537,2.9380000726237308,1,0,1,0,0,0
79.12780926936499,99.39752406339272,5.11488248284375,1,1,0,0,0,1
73.2305277250595,63.94295331514064,1.9154585319147923,0,0,1,1,0,1
80.13267433113356,73.03650150915021,2.324420322926391,0,0,0,0,0,0
82.12998430172388,86.87679388461564,5.181277266206931,1,0,1,0,0,0
65.9061254520526,86.8703030556038,3.4249111028084,0,0,0,0,1,0
58.92516765438772,73.49944412967473,6.589438963977127,1,1,0,0,0,0
68.18015752002202,82.08303847201064,3.2542558800147905,1,1,1,0,1,0
79.04050856814538,64.60094072874469,5.242247573157965,0,1,0,0,0,1
80.83928185325964,66.90396480078354,4.001672791164227,0,0,0,0,1,1
81.8605145999844,63.96791634278317,3.5824301215668246,1,1,0,1,1,1
74.79098406035853,80.36509843570404,11.606308116370888,1,0,0,0,0,1
67.01702755461547,72.85078969711265,10.788759106268246,0,1,1,0,0,1
76.2810441491079,80.93556722280861,4.718576450145914,0,0,0,0,1,1
81.81952971294965,64.34886336924627,12.0,1,0,1,0,0,0
76.9652116970147,80.21122428379338,0.6860670109184572,1,0,0,0,0,1
64.87895624739832,71.65224667893459,3.150331496847792,0,1,0,1,0,1
71.0666118767264,71.6618051024399,3.44938784806858,0,0,0,0,0,0
70.30525614065049,85.49552715319335,6.39522006187791,0,1,0,0,0,0
84.7255444962673,76.94607455237242,3.7627320247074785,1,1,1,0,0,0
74.64173960890048,75.76821891060256,9.120489376494962,0,0,0,0,0,0
78.22718560338089,60.21088431225871,2.1630233580890295,1,0,0,0,0,1
81.86260190374513,81.33776880932099,4.17227390508881,0,0,1,1,1,0
67.51513463443446,84.27840128081237,3.821586561052119,1,1,0,0,0,0
86.67782061659807,66.2201741324344,2.240958784491463,0,0,1,0,1,1
67.26990216144533,66.15197285973099,5.601753236442855,0,0,1,0,0,0
86.03301882016521,74.0946671769584,2.1022256475622436,0,0,0,0,0,0
64.7561235866571,65.79326406920634,1.5354294861849591,0,0,0,1,0,0
72.86011155774491,72.9188314272746,2.737466826877787,1,0,0,0,0,1
79.4426331148604,72.41095026295923,4.969743408523199,1,0,0,0,0,1
81.32931817755511,77.6032183877122,4.59773273157224,1,0,1,0,0,0
71.89733243406543,71.94775295645333,1.8477079643563588,1,0,0,1,0,1
69.81729781726352,95.7674798356084,1.6391660766509957,0,0,0,0,0,0
71.89733243406543,71.94775295645333,1.8477079643563588,1,0,0,1,0,1
55.812287847009586,73.09317599236654,10.247418220998858,0,0,1,0,0,1
62.391160456649544,78.30880232214457,2.4904342907107377,0,0,0,0,0,1
53.76104275690193,96.57308213265505,4.874783809444503,0,0,0,0,1,0
90.79212815507393,83.95193220027733,1.213089629672732,0,1,0,0,0,1
69.46350694652818,87.89752754082745,9.179466190871215,0,1,1,0,0,1
69.81729781726352,95.7674798356084,1.6391660766509957,0,0,0,0,1,0
80.1378595091221,68.37099082449052,3.630152229211209,1,1,0,1,0,1
66.83064329012764,72.0451968197084,1.2861098842355427,1,1,0,0,0,0
69.23096344337597,67.46582129653817,7.144871578531285,0,0,1,0,1,1
83.13509636000639,80.57810306351863,3.452383345253387,1,1,0,0,0,0
72.74223699513465,69.26299996061421,2.5282137881292934,0,1,1,0,0,1
80.14438834058748,72.49166983544953,4.107538300871097,0,1,0,0,0,0
88.82158991037527,74.11637040794665,3.3435564963650197,0,0,1,1,0,0
69.23228669431667,74.17319314157301,8.800328758810533,1,0,0,1,0,0
65.09463674869312,78.02635465239034,0.9486796366810688,0,0,0,0,0,0
87.55756125573521,59.188092979678665,3.4879600271527877,0,0,0,0,0,0
73.15097863557011,76.79581781939598,6.570733890290843,0,1,0,0,0,0
67.69069960058081,82.7966053226934,4.177086185379425,0,0,0,0,1,0
55.86719755342202,68.10812181910433,1.57428808642817,0,0,0,0,1,0
76.2810441491079,80.93556722280861,4.718576450145914,0,0,0,0,0,0
50.76120673371044,84.47526462122858,2.7927359570255033,1,0,1,0,0,1
70.34270246429743,76.975996046924,1.6675816030254518,1,0,0,0,0,0
84.15402117702074,85.30283454031843,5.527469172979193,0,1,0,0,0,1
80.70598668593159,65.4056076327652,4.212371045805408,1,0,0,0,0,1
81.45484181141076,63.06074993600944,1.8446659413481772,0,0,0,0,0,1
66.39586634716048,80.13600106569717,3.8342259250278,1,0,0,0,1,0
66.71004989077927,68.31909546356951,5.157018880554896,1,0,0,0,0,1
80.04987278980457,69.18319086051356,6.383747022903066,1,0,0,0,0,0
65.9061254520526,86.8703030556038,3.4249111028084,0,0,0,0,0,0
62.63049289121918,64.03724913104799,1.908242936200779,0,0,1,1,0,0
54.61875464822146,75.66990717224871,3.121801345313282,0,0,0,0,1,1
60.93338903151778,85.01046092567141,1.1269943308251242,0,0,1,0,1,0
64.97470635362191,50.0,2.605891617871272,1,1,1,0,1,0
62.778721911080545,63.20960208840198,7.194171278015951,0,0,0,0,0,1
87.78451862607298,78.69642192198094,3.225498595261739,1,0,1,0,0,1
79.08252755714472,74.80580394112268,9.294798971519684,0,0,0,0,0,0
58.07535370285181,79.84732817294474,2.4968446645427136,1,0,0,1,0,0
80.47097381170038,85.85895565831578,1.9950060258668272,1,1,0,0,0,1
80.93101257968384,76.26379579546412,4.113744695945474,1,0,0,0,1,0
80.88317206484577,80.07991326912544,4.969352259554721,1,1,0,0,0,0
87.77664895788425,75.28181157369129,5.032267624630159,1,0,1,0,0,0
70.60268941725825,76.4679301198555,6.905017142179287,1,1,0,0,0,1
78.33662105286949,84.03934841086195,6.2150140855514495,0,0,0,0,0,1
89.40117215449473,75.8958068125525,4.861512015281397,1,0,0,0,0,1
90.77453279763476,80.00844474944456,4.017609358838053,1,1,0,0,1,1
61.518145778942866,82.38810480887503,11.594374114202598,1,0,0,0,1,0
69.53141058759608,73.81931473008922,2.0913816633096727,1,0,0,0,1,0
78.71145873371309,82.6608027838469,4.192805174913133,1,1,0,0,0,0
89.75356216949552,56.9801956241998,7.240693711964317,1,0,0,0,0,0
85.9877685198719,83.17766299200287,3.0813220203944622,0,0,0,0,0,0
61.20680771985473,71.91965715814258,1.6900500795649167,1,0,0,0,0,1
78.31263431403563,80.43600154594432,5.666885170099036,0,1,0,0,1,1
72.40408648636395,74.20358608754285,3.065158909689379,0,1,1,0,0,1
67.99879185060827,77.39246864111149,3.8436290240112623,1,0,0,0,0,0
78.9913611435207,83.47421677150422,4.886428951489838,1,0,1,0,0,1
65.50601111168056,80.11202599524981,5.063352913580646,0,1,0,0,0,1
83.22544912103189,70.16813537700627,3.7524493241453225,0,1,0,0,1,0
61.95530499495147,78.99687951752642,2.0102051889884485,0,0,0,0,0,1
67.97946906122648,82.2762954363698,3.816828120216611,1,0,0,0,0,0
77.43339449322691,74.48606276411513,1.0259229636215643,0,0,0,0,0,0
80.69767280232205,85.56056809066052,2.4923624583548456,1,1,0,0,0,0
80.1503526720866,67.98008312193245,1.1060564332969292,1,1,0,0,1,0
83.5765962320202,80.41462728204787,1.9664468147885004,0,0,1,0,1,0
75.28744822934817,86.73124637586642,6.113802711984215,1,1,0,0,1,1
66.02745628514168,87.18761851697317,4.5401785151950405,0,0,0,0,1,1
77.67050265869258,53.48184598670695,3.8448323630243992,0,1,0,0,0,1
59.84255885002768,83.10808273159782,6.836755679837522,0,0,1,0,0,1
76.70865438127942,65.64561297955404,3.869408162881568,1,1,0,0,0,0
63.08696502797351,84.81765486991594,2.5592765906648176,1,1,0,0,0,1
89.4376460407326,68.46233661351181,2.294970214523264,0,0,0,0,1,0
78.42725346377703,53.64325786021304,3.159195711125319,0,1,0,0,0,0
60.75251813786544,96.42270358611864,2.304753601511636,0,1,1,0,1,0
75.46980593764742,82.18953310665067,5.543255584319931,0,0,0,0,0,0
70.65503772567685,56.96860323744055,10.679591771774213,0,1,0,0,0,0
82.55391225825755,73.78252491616716,2.695456250882704,1,0,0,0,0,0
65.21627222384969,71.50683203881802,6.41290827322328,1,0,0,1,1,0
79.01711722098942,65.26931059118445,5.513987809158095,1,1,0,0,0,1
69.00607354555977,70.12088591854297,3.431420321759153,0,0,0,0,0,0
58.3847993773104,57.31560634437149,2.8391475911894934,0,0,0,0,0,0
86.17295831588127,88.74438093170818,3.708409415353165,1,1,0,0,0,0
78.46448209496975,53.466098863962856,2.5626547762644796,0,0,0,0,0,1
95.75400798645438,67.52788320852177,1.3132636183739117,1,0,0,0,1,0
82.10959968203491,77.83287871546142,4.775687086295076,0,1,1,0,0,0
